instrument,sex,hand,id,bin_edge,value
egitarre,m,left,55,7,88.2
egitarre,m,left,55,8,90.4
egitarre,m,left,55,9,93.4
egitarre,m,left,61,1,23.5
egitarre,m,left,61,2,28.0
egitarre,m,left,61,3,31.5
egitarre,m,left,61,4,38.0
egitarre,m,left,61,5,43.5
egitarre,m,left,61,6,45.5
egitarre,m,left,61,7,47.5
egitarre,m,left,61,8,50.0
egitarre,m,left,61,9,57.0
egitarre,m,left,63,1,13.0
egitarre,m,left,63,2,14.5
egitarre,m,left,63,3,15.5
egitarre,m,left,63,4,19.5
egitarre,m,left,63,5,25.0
egitarre,m,left,63,6,29.5
egitarre,m,left,63,7,32.0
egitarre,m,left,63,8,32.5
egitarre,m,left,63,9,37.5
egitarre,m,left,64,1,25.0
egitarre,m,left,64,2,29.5
egitarre,m,left,64,3,34.0
egitarre,m,left,64,4,40.0
egitarre,m,left,64,5,44.5
egitarre,m,left,64,6,46.0
egitarre,m,left,64,7,48.0
egitarre,m,left,64,8,51.0
egitarre,m,left,64,9,58.0
egitarre,m,left,81,1,51.5
egitarre,m,left,81,2,56.5
egitarre,m,left,81,3,62.0
egitarre,m,left,81,4,64.5
egitarre,m,left,81,5,65.0
egitarre,m,left,81,6,66.0
egitarre,m,left,81,7,67.5
egitarre,m,left,81,8,69.0
egitarre,m,left,81,9,71.0
egitarre,m,left,82,1,75.5
egitarre,m,left,82,2,80.5
egitarre,m,left,82,3,86.0
egitarre,m,left,82,4,87.5
egitarre,m,left,82,5,89.0
egitarre,m,left,82,6,91.5
egitarre,m,left,82,7,97.0
egitarre,m,left,82,8,102.5
egitarre,m,left,82,9,107.0
egitarre,m,left,83,1,71.5
egitarre,m,left,83,2,77.0
egitarre,m,left,83,3,81.0
egitarre,m,left,83,4,84.0
egitarre,m,left,83,5,86.5
egitarre,m,left,83,6,89.0
egitarre,m,left,83,7,94.5
egitarre,m,left,83,8,99.0
egitarre,m,left,83,9,104.0
egitarre,m,left,84,1,86.0
egitarre,m,left,84,2,91.0
egitarre,m,left,84,3,96.5
egitarre,m,left,84,4,98.0
egitarre,m,left,84,5,101.5
egitarre,m,left,84,6,105.5
egitarre,m,left,84,7,109.0
egitarre,m,left,84,8,112.0
egitarre,m,left,84,9,118.0
egitarre,m,left,85,1,32.0
egitarre,m,left,85,2,33.0
egitarre,m,left,85,3,33.5
egitarre,m,left,85,4,34.5
egitarre,m,left,85,5,36.0
egitarre,m,left,85,6,41.5
egitarre,m,left,85,7,47.0
egitarre,m,left,85,8,50.5
egitarre,m,left,85,9,53.0
egitarre,m,left,86,1,21.0
egitarre,m,left,86,2,23.0
egitarre,m,left,86,3,24.5
egitarre,m,left,86,4,26.0
egitarre,m,left,86,5,27.0
egitarre,m,left,86,6,32.0
egitarre,m,left,86,7,37.0
egitarre,m,left,86,8,38.5
egitarre,m,left,86,9,39.5
egitarre,m,left,87,1,39.0
egitarre,m,left,87,2,40.5
egitarre,m,left,87,3,41.5
egitarre,m,left,87,4,42.0
egitarre,m,left,87,5,43.0
egitarre,m,left,87,6,44.5
egitarre,m,left,87,7,48.5
egitarre,m,left,87,8,52.5
egitarre,m,left,87,9,55.0
egitarre,m,left,88,1,39.0
egitarre,m,left,88,2,41.0
egitarre,m,left,88,3,43.0
egitarre,m,left,88,4,43.0
egitarre,m,left,88,5,44.0
egitarre,m,left,88,6,51.0
egitarre,m,left,88,7,58.5
egitarre,m,left,88,8,61.0
egitarre,m,left,88,9,66.5
egitarre,m,left,89,1,45.0
egitarre,m,left,89,2,47.0
egitarre,m,left,89,3,48.5
egitarre,m,left,89,4,50.5
egitarre,m,left,89,5,54.0
egitarre,m,left,89,6,56.5
egitarre,m,left,89,7,60.5
egitarre,m,left,89,8,68.0
egitarre,m,left,89,9,73.5
egitarre,m,left,90,1,55.0
egitarre,m,left,90,2,55.5
egitarre,m,left,90,3,56.5
egitarre,m,left,90,4,57.5
egitarre,m,left,90,5,59.5
egitarre,m,left,90,6,65.0
egitarre,m,left,90,7,70.5
egitarre,m,left,90,8,76.0
egitarre,m,left,90,9,83.0
egitarre,m,left,91,1,20.0
egitarre,m,left,91,2,21.5
egitarre,m,left,91,3,22.5
egitarre,m,left,91,4,23.0
egitarre,m,left,91,5,24.5
egitarre,m,left,91,6,26.5
egitarre,m,left,91,7,29.5
egitarre,m,left,91,8,32.5
egitarre,m,left,91,9,34.0
egitarre,m,left,92,1,10.0
egitarre,m,left,92,2,12.5
egitarre,m,left,92,3,15.0
egitarre,m,left,92,4,17.5
egitarre,m,left,92,5,18.5
egitarre,m,left,92,6,19.0
egitarre,m,left,92,7,19.5
egitarre,m,left,92,8,20.5
egitarre,m,left,92,9,24.5
egitarre,m,left,93,1,13.5
egitarre,m,left,93,2,15.5
egitarre,m,left,93,3,17.0
egitarre,m,left,93,4,17.5
egitarre,m,left,93,5,18.5
egitarre,m,left,93,6,19.0
egitarre,m,left,93,7,19.5
egitarre,m,left,93,8,20.5
egitarre,m,left,93,9,21.5
egitarre,m,left,94,1,22.5
egitarre,m,left,94,2,23.0
egitarre,m,left,94,3,23.0
egitarre,m,left,94,4,24.0
egitarre,m,left,94,5,25.0
egitarre,m,left,94,6,27.0
egitarre,m,left,94,7,31.0
egitarre,m,left,94,8,33.5
egitarre,m,left,94,9,36.0
egitarre,m,left,95,1,16.5
egitarre,m,left,95,2,18.5
egitarre,m,left,95,3,20.0
egitarre,m,left,95,4,20.5
egitarre,m,left,95,5,22.5
egitarre,m,left,95,6,25.5
egitarre,m,left,95,7,28.5
egitarre,m,left,95,8,30.0
egitarre,m,left,95,9,33.0
egitarre,m,left,96,1,32.0
egitarre,m,left,96,2,32.5
egitarre,m,left,96,3,34.5
egitarre,m,left,96,4,36.0
egitarre,m,left,96,5,36.5
egitarre,m,left,96,6,38.0
egitarre,m,left,96,7,42.0
egitarre,m,left,96,8,46.0
egitarre,m,left,96,9,49.0
egitarre,m,right,1,1,175.6
egitarre,m,right,1,2,178.3
egitarre,m,right,1,3,180.0
egitarre,m,right,1,4,184.0
egitarre,m,right,1,5,184.0
egitarre,m,right,1,6,184.0
egitarre,m,right,1,7,189.6
egitarre,m,right,1,8,191.7
egitarre,m,right,1,9,193.2
egitarre,m,right,2,1,81.4
egitarre,m,right,2,2,82.3
egitarre,m,right,2,3,83.8
egitarre,m,right,2,4,87.0
egitarre,m,right,2,5,87.0
egitarre,m,right,2,6,87.9
egitarre,m,right,2,7,88.8
egitarre,m,right,2,8,89.0
egitarre,m,right,2,9,89.6
egitarre,m,right,3,1,0.44
egitarre,m,right,3,2,0.46
egitarre,m,right,3,3,0.47
egitarre,m,right,3,4,0.47
egitarre,m,right,3,5,0.47
egitarre,m,right,3,6,0.47
egitarre,m,right,3,7,0.47
egitarre,m,right,3,8,0.48
egitarre,m,right,3,9,0.49
egitarre,m,right,4,1,54.2
egitarre,m,right,4,2,56.0
egitarre,m,right,4,3,56.0
egitarre,m,right,4,4,56.2
egitarre,m,right,4,5,58.0
egitarre,m,right,4,6,58.9
egitarre,m,right,4,7,59.0
egitarre,m,right,4,8,60.4
egitarre,m,right,4,9,61.0
egitarre,m,right,5,1,85.0
egitarre,m,right,5,2,88.9
egitarre,m,right,5,3,91.4
egitarre,m,right,5,4,93.0
egitarre,m,right,5,5,93.0
egitarre,m,right,5,6,95.7
egitarre,m,right,5,7,96.8
egitarre,m,right,5,8,97.0
egitarre,m,right,5,9,97.6
egitarre,m,right,6,1,87.0
egitarre,m,right,6,2,88.2
egitarre,m,right,6,3,91.0
egitarre,m,right,6,4,91.1
egitarre,m,right,6,5,92.0
egitarre,m,right,6,6,92.0
egitarre,m,right,6,7,94.4
egitarre,m,right,6,8,95.0
egitarre,m,right,6,9,95.6
egitarre,m,right,7,1,0.93
egitarre,m,right,7,2,0.98
egitarre,m,right,7,3,1.0
egitarre,m,right,7,4,1.01
egitarre,m,right,7,5,1.02
egitarre,m,right,7,6,1.02
egitarre,m,right,7,7,1.03
egitarre,m,right,7,8,1.04
egitarre,m,right,7,9,1.09
egitarre,m,right,24,1,66.4
egitarre,m,right,24,2,67.6
egitarre,m,right,24,3,69.4
egitarre,m,right,24,4,71.1
egitarre,m,right,24,5,72.0
egitarre,m,right,24,6,74.7
egitarre,m,right,24,7,75.8
egitarre,m,right,24,8,76.7
egitarre,m,right,24,9,77.6
egitarre,m,right,27,1,34.0
egitarre,m,right,27,2,34.9
egitarre,m,right,27,3,37.6
egitarre,m,right,27,4,40.2
egitarre,m,right,27,5,42.0
egitarre,m,right,27,6,42.9
egitarre,m,right,27,7,43.0
egitarre,m,right,27,8,43.7
egitarre,m,right,27,9,49.4
egitarre,m,right,28,1,62.0
egitarre,m,right,28,2,62.0
egitarre,m,right,28,3,62.0
egitarre,m,right,28,4,62.0
egitarre,m,right,28,5,62.0
egitarre,m,right,28,6,62.0
egitarre,m,right,28,7,62.0
egitarre,m,right,28,8,62.0
egitarre,m,right,28,9,62.0
egitarre,m,right,29,1,148.6
egitarre,m,right,29,2,156.1
egitarre,m,right,29,3,162.4
egitarre,m,right,29,4,168.5
egitarre,m,right,29,5,173.0
egitarre,m,right,29,6,174.8
egitarre,m,right,29,7,179.0
egitarre,m,right,29,8,181.4
egitarre,m,right,29,9,183.8
egitarre,m,right,30,1,168.6
egitarre,m,right,30,2,177.3
egitarre,m,right,30,3,187.2
egitarre,m,right,30,4,196.7
egitarre,m,right,30,5,203.0
egitarre,m,right,30,6,203.0
egitarre,m,right,30,7,205.4
egitarre,m,right,30,8,213.0
egitarre,m,right,30,9,216.6
egitarre,m,right,31,1,177.8
egitarre,m,right,31,2,191.6
egitarre,m,right,31,3,207.0
egitarre,m,right,31,4,207.7
egitarre,m,right,31,5,214.0
egitarre,m,right,31,6,214.9
egitarre,m,right,31,7,219.8
egitarre,m,right,31,8,226.6
egitarre,m,right,31,9,232.0
egitarre,m,right,32,1,198.2
egitarre,m,right,32,2,205.7
egitarre,m,right,32,3,212.8
egitarre,m,right,32,4,216.4
egitarre,m,right,32,5,220.0
egitarre,m,right,32,6,224.5
egitarre,m,right,32,7,226.6
egitarre,m,right,32,8,229.1
egitarre,m,right,32,9,232.4
egitarre,m,right,33,1,70.4
egitarre,m,right,33,2,71.6
egitarre,m,right,33,3,74.4
egitarre,m,right,33,4,80.1
egitarre,m,right,33,5,81.0
egitarre,m,right,33,6,82.8
egitarre,m,right,33,7,83.8
egitarre,m,right,33,8,93.1
egitarre,m,right,33,9,98.8
egitarre,m,right,34,1,58.0
egitarre,m,right,34,2,59.2
egitarre,m,right,34,3,62.4
egitarre,m,right,34,4,64.3
egitarre,m,right,34,5,67.0
egitarre,m,right,34,6,75.1
egitarre,m,right,34,7,81.6
egitarre,m,right,34,8,89.3
egitarre,m,right,34,9,95.0
egitarre,m,right,35,1,66.6
egitarre,m,right,35,2,70.8
egitarre,m,right,35,3,75.6
egitarre,m,right,35,4,78.7
egitarre,m,right,35,5,85.0
egitarre,m,right,35,6,89.5
egitarre,m,right,35,7,92.4
egitarre,m,right,35,8,97.2
egitarre,m,right,35,9,99.6
egitarre,m,right,36,1,97.8
egitarre,m,right,36,2,100.8
egitarre,m,right,36,3,105.2
egitarre,m,right,36,4,106.9
egitarre,m,right,36,5,115.0
egitarre,m,right,36,6,115.9
egitarre,m,right,36,7,116.8
egitarre,m,right,36,8,128.9
egitarre,m,right,36,9,134.6
egitarre,m,right,37,1,116.2
egitarre,m,right,37,2,118.0
egitarre,m,right,37,3,119.2
egitarre,m,right,37,4,124.2
egitarre,m,right,37,5,126.0
egitarre,m,right,37,6,126.0
egitarre,m,right,37,7,131.6
egitarre,m,right,37,8,137.9
egitarre,m,right,37,9,141.2
egitarre,m,right,38,1,145.8
egitarre,m,right,38,2,148.5
egitarre,m,right,38,3,152.0
egitarre,m,right,38,4,152.5
egitarre,m,right,38,5,157.0
egitarre,m,right,38,6,159.7
egitarre,m,right,38,7,166.4
egitarre,m,right,38,8,168.7
egitarre,m,right,38,9,173.2
egitarre,m,right,39,1,37.8
egitarre,m,right,39,2,54.0
egitarre,m,right,39,3,54.2
egitarre,m,right,39,4,55.1
egitarre,m,right,39,5,56.0
egitarre,m,right,39,6,58.7
egitarre,m,right,39,7,59.0
egitarre,m,right,39,8,73.0
egitarre,m,right,39,9,80.8
egitarre,m,right,40,1,29.4
egitarre,m,right,40,2,30.3
egitarre,m,right,40,3,31.4
egitarre,m,right,40,4,33.0
egitarre,m,right,40,5,33.0
egitarre,m,right,40,6,34.8
egitarre,m,right,40,7,35.8
egitarre,m,right,40,8,38.8
egitarre,m,right,40,9,41.8
egitarre,m,right,41,1,22.4
egitarre,m,right,41,2,26.0
egitarre,m,right,41,3,26.0
egitarre,m,right,41,4,26.4
egitarre,m,right,41,5,30.0
egitarre,m,right,41,6,30.0
egitarre,m,right,41,7,32.4
egitarre,m,right,41,8,37.9
egitarre,m,right,41,9,41.2
egitarre,m,right,42,1,56.6
egitarre,m,right,42,2,59.0
egitarre,m,right,42,3,59.0
egitarre,m,right,42,4,59.2
egitarre,m,right,42,5,61.0
egitarre,m,right,42,6,61.9
egitarre,m,right,42,7,68.4
egitarre,m,right,42,8,74.2
egitarre,m,right,42,9,79.6
egitarre,m,right,43,1,66.7
egitarre,m,right,43,2,73.0
egitarre,m,right,43,3,73.0
egitarre,m,right,43,4,79.3
egitarre,m,right,43,5,83.0
egitarre,m,right,43,6,84.9
egitarre,m,right,43,7,87.1
egitarre,m,right,43,8,87.9
egitarre,m,right,43,9,92.9
egitarre,m,right,44,1,61.0
egitarre,m,right,44,2,68.8
egitarre,m,right,44,3,75.2
egitarre,m,right,44,4,76.7
egitarre,m,right,44,5,77.0
egitarre,m,right,44,6,78.8
egitarre,m,right,44,7,83.5
egitarre,m,right,44,8,87.5
egitarre,m,right,44,9,88.7
egitarre,m,right,45,1,140.3
egitarre,m,right,45,2,142.2
egitarre,m,right,45,3,151.8
egitarre,m,right,45,4,155.1
egitarre,m,right,45,5,158.5
egitarre,m,right,45,6,161.9
egitarre,m,right,45,7,164.7
egitarre,m,right,45,8,170.3
egitarre,m,right,45,9,174.5
egitarre,m,right,46,1,35.6
egitarre,m,right,46,2,39.8
egitarre,m,right,46,3,62.2
egitarre,m,right,46,4,70.6
egitarre,m,right,46,5,75.0
egitarre,m,right,46,6,79.7
egitarre,m,right,46,7,86.5
egitarre,m,right,46,8,90.5
egitarre,m,right,46,9,97.3
egitarre,m,right,47,1,7.3
egitarre,m,right,47,2,8.7
egitarre,m,right,47,3,14.3
egitarre,m,right,47,4,21.3
egitarre,m,right,47,5,24.5
egitarre,m,right,47,6,28.6
egitarre,m,right,47,7,37.6
egitarre,m,right,47,8,42.4
egitarre,m,right,47,9,64.7
egitarre,m,right,48,1,36.9
egitarre,m,right,48,2,41.6
egitarre,m,right,48,3,62.4
egitarre,m,right,48,4,70.6
egitarre,m,right,48,5,77.0
egitarre,m,right,48,6,81.6
egitarre,m,right,48,7,83.6
egitarre,m,right,48,8,88.4
egitarre,m,right,48,9,95.3
egitarre,m,right,49,1,58.0
egitarre,m,right,49,2,66.2
egitarre,m,right,49,3,75.8
egitarre,m,right,49,4,83.3
egitarre,m,right,49,5,87.5
egitarre,m,right,49,6,89.6
egitarre,m,right,49,7,91.8
egitarre,m,right,49,8,98.2
egitarre,m,right,49,9,101.8
egitarre,m,right,50,1,78.3
egitarre,m,right,50,2,79.4
egitarre,m,right,50,3,82.6
egitarre,m,right,50,4,87.9
egitarre,m,right,50,5,91.5
egitarre,m,right,50,6,94.2
egitarre,m,right,50,7,98.2
egitarre,m,right,50,8,107.8
egitarre,m,right,50,9,110.4
egitarre,m,right,51,1,47.9
egitarre,m,right,51,2,50.4
egitarre,m,right,51,3,53.6
egitarre,m,right,51,4,58.2
egitarre,m,right,51,5,61.0
egitarre,m,right,51,6,67.1
egitarre,m,right,51,7,79.3
egitarre,m,right,51,8,81.7
egitarre,m,right,51,9,87.6
egitarre,m,right,52,1,22.0
egitarre,m,right,52,2,22.2
egitarre,m,right,52,3,23.8
egitarre,m,right,52,4,26.1
egitarre,m,right,52,5,28.0
egitarre,m,right,52,6,32.3
egitarre,m,right,52,7,43.4
egitarre,m,right,52,8,70.6
egitarre,m,right,52,9,75.4
egitarre,m,right,53,1,47.9
egitarre,m,right,53,2,50.6
egitarre,m,right,53,3,55.4
egitarre,m,right,53,4,57.4
egitarre,m,right,53,5,60.0
egitarre,m,right,53,6,65.6
egitarre,m,right,53,7,74.8
egitarre,m,right,53,8,81.2
egitarre,m,right,53,9,86.9
egitarre,m,right,54,1,62.1
egitarre,m,right,54,2,67.3
egitarre,m,right,54,3,69.7
egitarre,m,right,54,4,71.4
egitarre,m,right,54,5,76.5
egitarre,m,right,54,6,81.6
egitarre,m,right,54,7,83.7
egitarre,m,right,54,8,89.3
egitarre,m,right,54,9,94.2
egitarre,m,right,55,1,68.3
egitarre,m,right,55,2,76.8
egitarre,m,right,55,3,83.2
egitarre,m,right,55,4,84.7
egitarre,m,right,55,5,85.5
egitarre,m,right,55,6,88.4
egitarre,m,right,55,7,94.5
egitarre,m,right,55,8,98.5
egitarre,m,right,55,9,100.4
egitarre,m,right,61,1,10.4
egitarre,m,right,61,2,16.1
egitarre,m,right,61,3,22.6
egitarre,m,right,61,4,29.7
egitarre,m,right,61,5,36.0
egitarre,m,right,61,6,36.9
egitarre,m,right,61,7,41.0
egitarre,m,right,61,8,44.8
egitarre,m,right,61,9,48.4
egitarre,m,right,63,1,1.4
egitarre,m,right,63,2,2.9
egitarre,m,right,63,3,6.4
egitarre,m,right,63,4,12.6
egitarre,m,right,63,5,18.0
egitarre,m,right,63,6,21.6
egitarre,m,right,63,7,26.0
egitarre,m,right,63,8,28.4
egitarre,m,right,63,9,29.0
egitarre,m,right,64,1,11.6
egitarre,m,right,64,2,16.4
egitarre,m,right,64,3,23.6
egitarre,m,right,64,4,30.7
egitarre,m,right,64,5,37.0
egitarre,m,right,64,6,38.8
egitarre,m,right,64,7,42.2
egitarre,m,right,64,8,45.1
egitarre,m,right,64,9,48.4
egitarre,m,right,81,1,55.0
egitarre,m,right,81,2,55.6
egitarre,m,right,81,3,57.0
egitarre,m,right,81,4,57.2
egitarre,m,right,81,5,59.0
egitarre,m,right,81,6,59.9
egitarre,m,right,81,7,60.0
egitarre,m,right,81,8,64.2
egitarre,m,right,81,9,80.4
egitarre,m,right,82,1,73.8
egitarre,m,right,82,2,75.0
egitarre,m,right,82,3,75.6
egitarre,m,right,82,4,78.2
egitarre,m,right,82,5,80.0
egitarre,m,right,82,6,82.7
egitarre,m,right,82,7,87.8
egitarre,m,right,82,8,89.7
egitarre,m,right,82,9,103.2
egitarre,m,right,83,1,72.2
egitarre,m,right,83,2,74.0
egitarre,m,right,83,3,74.2
egitarre,m,right,83,4,75.3
egitarre,m,right,83,5,78.0
egitarre,m,right,83,6,81.6
egitarre,m,right,83,7,82.0
egitarre,m,right,83,8,82.7
egitarre,m,right,83,9,102.2
egitarre,m,right,84,1,89.8
egitarre,m,right,84,2,91.3
egitarre,m,right,84,3,92.0
egitarre,m,right,84,4,92.1
egitarre,m,right,84,5,93.0
egitarre,m,right,84,6,97.5
egitarre,m,right,84,7,98.0
egitarre,m,right,84,8,102.2
egitarre,m,right,84,9,122.6
egitarre,m,right,85,1,24.8
egitarre,m,right,85,2,26.6
egitarre,m,right,85,3,28.8
egitarre,m,right,85,4,32.1
egitarre,m,right,85,5,33.0
egitarre,m,right,85,6,37.5
egitarre,m,right,85,7,40.4
egitarre,m,right,85,8,41.7
egitarre,m,right,85,9,48.0
egitarre,m,right,86,1,21.4
egitarre,m,right,86,2,22.0
egitarre,m,right,86,3,22.2
egitarre,m,right,86,4,23.4
egitarre,m,right,86,5,27.0
egitarre,m,right,86,6,28.8
egitarre,m,right,86,7,33.0
egitarre,m,right,86,8,35.4
egitarre,m,right,86,9,36.0
egitarre,m,right,87,1,36.8
egitarre,m,right,87,2,38.6
egitarre,m,right,87,3,40.2
egitarre,m,right,87,4,41.1
egitarre,m,right,87,5,42.0
egitarre,m,right,87,6,43.8
egitarre,m,right,87,7,44.0
egitarre,m,right,87,8,52.4
egitarre,m,right,87,9,56.0
egitarre,m,right,88,1,35.0
egitarre,m,right,88,2,38.3
egitarre,m,right,88,3,39.0
egitarre,m,right,88,4,39.6
egitarre,m,right,88,5,45.0
egitarre,m,right,88,6,51.3
egitarre,m,right,88,7,53.6
egitarre,m,right,88,8,56.1
egitarre,m,right,88,9,57.6
egitarre,m,right,89,1,46.2
egitarre,m,right,89,2,48.9
egitarre,m,right,89,3,51.4
egitarre,m,right,89,4,53.5
egitarre,m,right,89,5,58.0
egitarre,m,right,89,6,58.9
egitarre,m,right,89,7,59.0
egitarre,m,right,89,8,63.9
egitarre,m,right,89,9,67.8
egitarre,m,right,90,1,54.4
egitarre,m,right,90,2,55.3
egitarre,m,right,90,3,56.6
egitarre,m,right,90,4,59.1
egitarre,m,right,90,5,60.0
egitarre,m,right,90,6,61.8
egitarre,m,right,90,7,68.4
egitarre,m,right,90,8,74.9
egitarre,m,right,90,9,78.8
egitarre,m,right,91,1,19.4
egitarre,m,right,91,2,20.6
egitarre,m,right,91,3,22.4
egitarre,m,right,91,4,24.1
egitarre,m,right,91,5,25.0
egitarre,m,right,91,6,30.4
egitarre,m,right,91,7,31.8
egitarre,m,right,91,8,32.7
egitarre,m,right,91,9,33.6
egitarre,m,right,92,1,14.6
egitarre,m,right,92,2,17.6
egitarre,m,right,92,3,19.0
egitarre,m,right,92,4,19.1
egitarre,m,right,92,5,20.0
egitarre,m,right,92,6,20.9
egitarre,m,right,92,7,21.8
egitarre,m,right,92,8,22.0
egitarre,m,right,92,9,22.0
egitarre,m,right,93,1,16.2
egitarre,m,right,93,2,18.3
egitarre,m,right,93,3,19.0
egitarre,m,right,93,4,19.0
egitarre,m,right,93,5,19.0
egitarre,m,right,93,6,19.9
egitarre,m,right,93,7,20.0
egitarre,m,right,93,8,20.7
egitarre,m,right,93,9,21.6
egitarre,m,right,94,1,15.4
egitarre,m,right,94,2,16.0
egitarre,m,right,94,3,16.4
egitarre,m,right,94,4,18.4
egitarre,m,right,94,5,22.0
egitarre,m,right,94,6,22.9
egitarre,m,right,94,7,24.6
egitarre,m,right,94,8,27.1
egitarre,m,right,94,9,31.0
egitarre,m,right,95,1,14.0
egitarre,m,right,95,2,14.0
egitarre,m,right,95,3,14.6
egitarre,m,right,95,4,17.2
egitarre,m,right,95,5,19.0
egitarre,m,right,95,6,19.9
egitarre,m,right,95,7,24.0
egitarre,m,right,95,8,25.0
egitarre,m,right,95,9,26.2
egitarre,m,right,96,1,30.2
egitarre,m,right,96,2,32.0
egitarre,m,right,96,3,32.8
egitarre,m,right,96,4,36.0
egitarre,m,right,96,5,36.0
egitarre,m,right,96,6,36.9
egitarre,m,right,96,7,38.6
egitarre,m,right,96,8,43.2
egitarre,m,right,96,9,46.2
egitarre,w,left,1,1,190.0
egitarre,w,left,1,2,190.0
egitarre,w,left,1,3,190.0
egitarre,w,left,1,4,190.0
egitarre,w,left,1,5,190.0
egitarre,w,left,1,6,190.0
egitarre,w,left,1,7,190.0
egitarre,w,left,1,8,190.0
egitarre,w,left,1,9,190.0
egitarre,w,left,2,1,86.0
egitarre,w,left,2,2,86.0
egitarre,w,left,2,3,86.0
egitarre,w,left,2,4,86.0
egitarre,w,left,2,5,86.0
egitarre,w,left,2,6,86.0
egitarre,w,left,2,7,86.0
egitarre,w,left,2,8,86.0
egitarre,w,left,2,9,86.0
egitarre,w,left,3,1,0.45
egitarre,w,left,3,2,0.45
egitarre,w,left,3,3,0.45
egitarre,w,left,3,4,0.45
egitarre,w,left,3,5,0.45
egitarre,w,left,3,6,0.45
egitarre,w,left,3,7,0.45
egitarre,w,left,3,8,0.45
egitarre,w,left,3,9,0.45
egitarre,w,left,4,1,56.0
egitarre,w,left,4,2,56.0
egitarre,w,left,4,3,56.0
egitarre,w,left,4,4,56.0
egitarre,w,left,4,5,56.0
egitarre,w,left,4,6,56.0
egitarre,w,left,4,7,56.0
egitarre,w,left,4,8,56.0
egitarre,w,left,4,9,56.0
egitarre,w,left,5,1,91.0
egitarre,w,left,5,2,91.0
egitarre,w,left,5,3,91.0
egitarre,w,left,5,4,91.0
egitarre,w,left,5,5,91.0
egitarre,w,left,5,6,91.0
egitarre,w,left,5,7,91.0
egitarre,w,left,5,8,91.0
egitarre,w,left,5,9,91.0
egitarre,w,left,6,1,98.0
egitarre,w,left,6,2,98.0
egitarre,w,left,6,3,98.0
egitarre,w,left,6,4,98.0
egitarre,w,left,6,5,98.0
egitarre,w,left,6,6,98.0
egitarre,w,left,6,7,98.0
egitarre,w,left,6,8,98.0
egitarre,w,left,6,9,98.0
egitarre,w,left,7,1,0.93
egitarre,w,left,7,2,0.93
egitarre,w,left,7,3,0.93
egitarre,w,left,7,4,0.93
egitarre,w,left,7,5,0.93
egitarre,w,left,7,6,0.93
egitarre,w,left,7,7,0.93
egitarre,w,left,7,8,0.93
egitarre,w,left,7,9,0.93
egitarre,w,left,24,1,83.0
egitarre,w,left,24,2,83.0
egitarre,w,left,24,3,83.0
egitarre,w,left,24,4,83.0
egitarre,w,left,24,5,83.0
egitarre,w,left,24,6,83.0
egitarre,w,left,24,7,83.0
egitarre,w,left,24,8,83.0
egitarre,w,left,24,9,83.0
egitarre,w,left,27,1,42.0
egitarre,w,left,27,2,42.0
egitarre,w,left,27,3,42.0
egitarre,w,left,27,4,42.0
egitarre,w,left,27,5,42.0
egitarre,w,left,27,6,42.0
egitarre,w,left,27,7,42.0
egitarre,w,left,27,8,42.0
egitarre,w,left,27,9,42.0
egitarre,w,left,28,1,59.0
egitarre,w,left,28,2,59.0
egitarre,w,left,28,3,59.0
egitarre,w,left,28,4,59.0
egitarre,w,left,28,5,59.0
egitarre,w,left,28,6,59.0
egitarre,w,left,28,7,59.0
egitarre,w,left,28,8,59.0
egitarre,w,left,28,9,59.0
egitarre,w,left,29,1,200.0
egitarre,w,left,29,2,200.0
egitarre,w,left,29,3,200.0
egitarre,w,left,29,4,200.0
egitarre,w,left,29,5,200.0
egitarre,w,left,29,6,200.0
egitarre,w,left,29,7,200.0
egitarre,w,left,29,8,200.0
egitarre,w,left,29,9,200.0
egitarre,w,left,30,1,237.0
egitarre,w,left,30,2,237.0
egitarre,w,left,30,3,237.0
egitarre,w,left,30,4,237.0
egitarre,w,left,30,5,237.0
egitarre,w,left,30,6,237.0
egitarre,w,left,30,7,237.0
egitarre,w,left,30,8,237.0
egitarre,w,left,30,9,237.0
egitarre,w,left,31,1,245.0
egitarre,w,left,31,2,245.0
egitarre,w,left,31,3,245.0
egitarre,w,left,31,4,245.0
egitarre,w,left,31,5,245.0
egitarre,w,left,31,6,245.0
egitarre,w,left,31,7,245.0
egitarre,w,left,31,8,245.0
egitarre,w,left,31,9,245.0
egitarre,w,left,32,1,242.0
egitarre,w,left,32,2,242.0
egitarre,w,left,32,3,242.0
egitarre,w,left,32,4,242.0
egitarre,w,left,32,5,242.0
egitarre,w,left,32,6,242.0
egitarre,w,left,32,7,242.0
egitarre,w,left,32,8,242.0
egitarre,w,left,32,9,242.0
egitarre,w,left,33,1,99.0
egitarre,w,left,33,2,99.0
egitarre,w,left,33,3,99.0
egitarre,w,left,33,4,99.0
egitarre,w,left,33,5,99.0
egitarre,w,left,33,6,99.0
egitarre,w,left,33,7,99.0
egitarre,w,left,33,8,99.0
egitarre,w,left,33,9,99.0
egitarre,w,left,34,1,97.0
egitarre,w,left,34,2,97.0
egitarre,w,left,34,3,97.0
egitarre,w,left,34,4,97.0
egitarre,w,left,34,5,97.0
egitarre,w,left,34,6,97.0
egitarre,w,left,34,7,97.0
egitarre,w,left,34,8,97.0
egitarre,w,left,34,9,97.0
